Component Pins:
Owner   Type  Dir         Value  Name
    37  bit   IN          FALSE  lcec.0.DO1.dout-5 <== DO-CNC-tls-blowoff
    37  bit   IN          FALSE  lcec.0.DO1.dout-6 <== DO-CNC-probe-cover-actuator
    37  bit   IN          FALSE  lcec.0.DO1.dout-7 <== DO-ATC-rack-actuator
    37  bit   IN          FALSE  lcec.0.DO1.dout-8 <== DO-CNC-vac-remote
    37  bit   IN          FALSE  lcec.0.DO1.dout-9
    37  bit   OUT          TRUE  lcec.0.DO1.slave-online
    37  bit   OUT          TRUE  lcec.0.DO1.slave-oper
    37  bit   OUT         FALSE  lcec.0.DO1.slave-state-init
    37  bit   OUT          TRUE  lcec.0.DO1.slave-state-op
    37  bit   OUT         FALSE  lcec.0.DO1.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.DO1.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.EK1100.slave-online
    37  bit   OUT          TRUE  lcec.0.EK1100.slave-oper
    37  bit   OUT         FALSE  lcec.0.EK1100.slave-state-init
    37  bit   OUT          TRUE  lcec.0.EK1100.slave-state-op
    37  bit   OUT         FALSE  lcec.0.EK1100.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.EK1100.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.EK1110.slave-online
    37  bit   OUT          TRUE  lcec.0.EK1110.slave-oper
    37  bit   OUT         FALSE  lcec.0.EK1110.slave-state-init
    37  bit   OUT          TRUE  lcec.0.EK1110.slave-state-op
    37  bit   OUT         FALSE  lcec.0.EK1110.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.EK1110.slave-state-safeop
    37  float OUT             0  lcec.0.EasyCAT.analog1
    37  float OUT             0  lcec.0.EasyCAT.analog2
    37  s32   OUT             0  lcec.0.EasyCAT.enc1
    37  s32   OUT             0  lcec.0.EasyCAT.enc2
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-1
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-10
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-11
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-12
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-13
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-14
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-15
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-16
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-17
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-18
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-19
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-2
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-20
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-21
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-22
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-23
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-24
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-25
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-26
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-27
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-28
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-29
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-3
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-30
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-31
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-32
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-33
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-34
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-35
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-36
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-37
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-38
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-39
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-4
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-40
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-41
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-42
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-43
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-44
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-45
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-46
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-47
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-48
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-49
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-5
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-50
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-51
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-52
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-53
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-54
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-55
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-56
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-57
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-58
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-59
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-6
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-60
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-61
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-62
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-63
    37  bit   OUT         FALSE  lcec.0.EasyCAT.in-64
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-7
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-8
    37  bit   OUT          TRUE  lcec.0.EasyCAT.in-9
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-1
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-10
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-11
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-12
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-13
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-14
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-15
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-16
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-17
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-18
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-19
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-2
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-20
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-21
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-22
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-23
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-24
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-25
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-26
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-27
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-28
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-29
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-3
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-30
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-31
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-32
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-33
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-34
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-35
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-36
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-37
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-38
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-39
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-4
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-40
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-41
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-42
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-43
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-44
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-45
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-46
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-47
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-48
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-49
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-5
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-50
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-51
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-52
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-53
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-54
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-55
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-56
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-6
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-7
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-8
    37  bit   IN          FALSE  lcec.0.EasyCAT.out-9
    37  bit   OUT          TRUE  lcec.0.EasyCAT.slave-online
    37  bit   OUT          TRUE  lcec.0.EasyCAT.slave-oper
    37  bit   OUT         FALSE  lcec.0.EasyCAT.slave-state-init
    37  bit   OUT          TRUE  lcec.0.EasyCAT.slave-state-op
    37  bit   OUT         FALSE  lcec.0.EasyCAT.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.EasyCAT.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.MQL.slave-online
    37  bit   OUT          TRUE  lcec.0.MQL.slave-oper
    37  bit   OUT         FALSE  lcec.0.MQL.slave-state-init
    37  bit   OUT          TRUE  lcec.0.MQL.slave-state-op
    37  bit   OUT         FALSE  lcec.0.MQL.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.MQL.slave-state-safeop
    37  bit   OUT         FALSE  lcec.0.MQL.srv-din1
    37  bit   OUT         FALSE  lcec.0.MQL.srv-din2
    37  bit   IN          FALSE  lcec.0.MQL.srv-enable
    37  bit   OUT         FALSE  lcec.0.MQL.srv-error
    37  bit   OUT         FALSE  lcec.0.MQL.srv-move-neg
    37  bit   OUT         FALSE  lcec.0.MQL.srv-move-pos
    37  float IN              0  lcec.0.MQL.srv-pos-cmd
    37  s32   OUT             0  lcec.0.MQL.srv-pos-cmd-raw
    37  bit   OUT         FALSE  lcec.0.MQL.srv-ready
    37  bit   OUT          TRUE  lcec.0.MQL.srv-ready-to-enable
    37  bit   IN          FALSE  lcec.0.MQL.srv-reduce-torque
    37  bit   IN          FALSE  lcec.0.MQL.srv-reset
    37  bit   OUT         FALSE  lcec.0.MQL.srv-sync-error
    37  bit   OUT         FALSE  lcec.0.MQL.srv-torque-reduced
    37  bit   OUT         FALSE  lcec.0.MQL.srv-tx-toggle
    37  bit   OUT         FALSE  lcec.0.MQL.srv-warning
    37  bit   OUT         FALSE  lcec.0.a-axis.din-1
    37  bit   OUT         FALSE  lcec.0.a-axis.din-2
    37  bit   OUT         FALSE  lcec.0.a-axis.din-3
    37  bit   OUT         FALSE  lcec.0.a-axis.din-4
    37  bit   OUT         FALSE  lcec.0.a-axis.din-5
    37  bit   OUT         FALSE  lcec.0.a-axis.din-6
    37  bit   OUT         FALSE  lcec.0.a-axis.din-7
    37  bit   OUT         FALSE  lcec.0.a-axis.din-home
    37  bit   OUT         FALSE  lcec.0.a-axis.din-neg-lim
    37  bit   OUT         FALSE  lcec.0.a-axis.din-pos-lim
    37  u32   I/O    0x00000000  lcec.0.a-axis.enc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.a-axis.enc-ext-lo
    37  bit   I/O         FALSE  lcec.0.a-axis.enc-index-ena
    37  bit   OUT          TRUE  lcec.0.a-axis.enc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.a-axis.enc-on-home-pos
    37  float OUT             0  lcec.0.a-axis.enc-pos
    37  float OUT             0  lcec.0.a-axis.enc-pos-abs
    37  float OUT             0  lcec.0.a-axis.enc-pos-enc
    37  bit   IN          FALSE  lcec.0.a-axis.enc-pos-reset
    37  s32   OUT             0  lcec.0.a-axis.enc-raw
    37  u32   OUT    0x00000000  lcec.0.a-axis.enc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.a-axis.enc-ref-lo
    37  u32   I/O    0x00000000  lcec.0.a-axis.extenc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.a-axis.extenc-ext-lo
    37  bit   I/O         FALSE  lcec.0.a-axis.extenc-index-ena
    37  bit   OUT          TRUE  lcec.0.a-axis.extenc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.a-axis.extenc-on-home-pos
    37  float OUT             0  lcec.0.a-axis.extenc-pos
    37  float OUT             0  lcec.0.a-axis.extenc-pos-abs
    37  float OUT             0  lcec.0.a-axis.extenc-pos-enc
    37  bit   IN          FALSE  lcec.0.a-axis.extenc-pos-reset
    37  s32   OUT             0  lcec.0.a-axis.extenc-raw
    37  u32   OUT    0x00000000  lcec.0.a-axis.extenc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.a-axis.extenc-ref-lo
    37  bit   OUT          TRUE  lcec.0.a-axis.slave-online
    37  bit   OUT          TRUE  lcec.0.a-axis.slave-oper
    37  bit   OUT         FALSE  lcec.0.a-axis.slave-state-init
    37  bit   OUT          TRUE  lcec.0.a-axis.slave-state-op
    37  bit   OUT         FALSE  lcec.0.a-axis.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.a-axis.slave-state-safeop
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-at-speed
    37  bit   IN          FALSE  lcec.0.a-axis.srv-enable
    37  bit   IN          FALSE  lcec.0.a-axis.srv-enable-volt
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-fault ==> SRV-fault-a
    37  bit   IN          FALSE  lcec.0.a-axis.srv-fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.a-axis.srv-halt
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-limit-active
    37  bit   OUT          TRUE  lcec.0.a-axis.srv-on-disabled
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-oper-enabled
    37  u32   OUT    0x00000009  lcec.0.a-axis.srv-operation-mode
    37  bit   IN          FALSE  lcec.0.a-axis.srv-quick-stop
    37  bit   OUT          TRUE  lcec.0.a-axis.srv-quick-stoped
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-ready
    37  bit   OUT          TRUE  lcec.0.a-axis.srv-remote
    37  bit   IN          FALSE  lcec.0.a-axis.srv-switch-on
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-switched-on
    37  float OUT             0  lcec.0.a-axis.srv-torque-rel
    37  float IN              0  lcec.0.a-axis.srv-vel-cmd
    37  float OUT             0  lcec.0.a-axis.srv-vel-fb
    37  float OUT             0  lcec.0.a-axis.srv-vel-fb-rpm
    37  float OUT             0  lcec.0.a-axis.srv-vel-fb-rpm-abs
    37  float OUT             0  lcec.0.a-axis.srv-vel-rpm
    37  bit   OUT          TRUE  lcec.0.a-axis.srv-volt-enabled
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-warning
    37  bit   OUT         FALSE  lcec.0.a-axis.srv-zero-speed
    37  bit   OUT          TRUE  lcec.0.all-op
    37  bit   OUT          TRUE  lcec.0.link-up
    37  s32   OUT          -199  lcec.0.pll-err
    37  s32   OUT         -1000  lcec.0.pll-out
    37  u32   OUT    0x00000002  lcec.0.pll-reset-count
    37  s32   OUT             0  lcec.0.read.time
    37  u32   OUT    0x00000010  lcec.0.slaves-responding
    37  float OUT             0  lcec.0.spindle.act-current ==> vfd-current
    37  float OUT          26.4  lcec.0.spindle.drive-temp ==> vfd-temp
    37  bit   IN          FALSE  lcec.0.spindle.enable <== spindle-enable
    37  u32   OUT    0x00000000  lcec.0.spindle.error-code ==> vfd-error-code
    37  bit   IN          FALSE  lcec.0.spindle.fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.spindle.halt
    37  bit   IN          FALSE  lcec.0.spindle.quick-stop <== estop-soft-trigger
    37  bit   OUT          TRUE  lcec.0.spindle.slave-online
    37  bit   OUT          TRUE  lcec.0.spindle.slave-oper
    37  bit   OUT         FALSE  lcec.0.spindle.slave-state-init
    37  bit   OUT          TRUE  lcec.0.spindle.slave-state-op
    37  bit   OUT         FALSE  lcec.0.spindle.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.spindle.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.spindle.stat-at-speed ==> spindle-at-speed
    37  bit   OUT         FALSE  lcec.0.spindle.stat-fault ==> vfd-error
    37  bit   OUT         FALSE  lcec.0.spindle.stat-op-enabled ==> spindle-is-running
    37  bit   OUT         FALSE  lcec.0.spindle.stat-quick-stoped
    37  bit   OUT          TRUE  lcec.0.spindle.stat-remote
    37  bit   OUT          TRUE  lcec.0.spindle.stat-switch-on-disabled
    37  bit   OUT         FALSE  lcec.0.spindle.stat-switch-on-ready
    37  bit   OUT         FALSE  lcec.0.spindle.stat-switched-on
    37  bit   OUT         FALSE  lcec.0.spindle.stat-volt-enabled
    37  bit   OUT         FALSE  lcec.0.spindle.stat-warning
    37  float OUT             0  lcec.0.spindle.vel-fb-rpm
    37  float OUT             0  lcec.0.spindle.vel-fb-rpm-abs
    37  u32   IN     0x00000000  lcec.0.spindle.vel-ramp-down
    37  u32   IN     0x00000000  lcec.0.spindle.vel-ramp-up
    37  float IN              0  lcec.0.spindle.vel-rpm-cmd <== spindle-rpm-limited
    37  u32   OUT    0x00000000  lcec.0.spindle.warn-code ==> spindle-warn-code
    37  bit   OUT         FALSE  lcec.0.state-init
    37  bit   OUT          TRUE  lcec.0.state-op
    37  bit   OUT         FALSE  lcec.0.state-preop
    37  bit   OUT         FALSE  lcec.0.state-safeop
    37  s32   OUT             0  lcec.0.write.time
    37  bit   OUT         FALSE  lcec.0.x-axis.din-1
    37  bit   OUT         FALSE  lcec.0.x-axis.din-2
    37  bit   OUT         FALSE  lcec.0.x-axis.din-3
    37  bit   OUT         FALSE  lcec.0.x-axis.din-4
    37  bit   OUT          TRUE  lcec.0.x-axis.din-5
    37  bit   OUT          TRUE  lcec.0.x-axis.din-6
    37  bit   OUT          TRUE  lcec.0.x-axis.din-7
    37  bit   OUT         FALSE  lcec.0.x-axis.din-home
    37  bit   OUT         FALSE  lcec.0.x-axis.din-neg-lim
    37  bit   OUT         FALSE  lcec.0.x-axis.din-pos-lim
    37  bit   IN          FALSE  lcec.0.x-axis.dout-d01
    37  bit   IN          FALSE  lcec.0.x-axis.dout-d02
    37  bit   IN          FALSE  lcec.0.x-axis.dout-d03
    37  bit   IN          FALSE  lcec.0.x-axis.dout-d04
    37  u32   I/O    0x00000000  lcec.0.x-axis.enc-ext-hi
    37  u32   I/O    0x0000014B  lcec.0.x-axis.enc-ext-lo
    37  bit   I/O         FALSE  lcec.0.x-axis.enc-index-ena
    37  bit   OUT         FALSE  lcec.0.x-axis.enc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.x-axis.enc-on-home-pos
    37  float OUT  2.384186e-07  lcec.0.x-axis.enc-pos
    37  float OUT  1.972914e-05  lcec.0.x-axis.enc-pos-abs
    37  float OUT  1.972914e-05  lcec.0.x-axis.enc-pos-enc
    37  bit   IN          FALSE  lcec.0.x-axis.enc-pos-reset
    37  s32   OUT           331  lcec.0.x-axis.enc-raw
    37  u32   OUT    0x00000000  lcec.0.x-axis.enc-ref-hi
    37  u32   OUT    0x00000147  lcec.0.x-axis.enc-ref-lo
    37  u32   I/O    0x00000000  lcec.0.x-axis.extenc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.x-axis.extenc-ext-lo
    37  bit   I/O         FALSE  lcec.0.x-axis.extenc-index-ena
    37  bit   OUT          TRUE  lcec.0.x-axis.extenc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.x-axis.extenc-on-home-pos
    37  float OUT             0  lcec.0.x-axis.extenc-pos
    37  float OUT             0  lcec.0.x-axis.extenc-pos-abs
    37  float OUT             0  lcec.0.x-axis.extenc-pos-enc
    37  bit   IN          FALSE  lcec.0.x-axis.extenc-pos-reset
    37  s32   OUT             0  lcec.0.x-axis.extenc-raw
    37  u32   OUT    0x00000000  lcec.0.x-axis.extenc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.x-axis.extenc-ref-lo
    37  bit   OUT          TRUE  lcec.0.x-axis.slave-online
    37  bit   OUT          TRUE  lcec.0.x-axis.slave-oper
    37  bit   OUT         FALSE  lcec.0.x-axis.slave-state-init
    37  bit   OUT          TRUE  lcec.0.x-axis.slave-state-op
    37  bit   OUT         FALSE  lcec.0.x-axis.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.x-axis.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.x-axis.srv-at-speed
    37  bit   IN          FALSE  lcec.0.x-axis.srv-enable
    37  bit   IN          FALSE  lcec.0.x-axis.srv-enable-volt
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-fault ==> SRV-fault-x
    37  bit   IN          FALSE  lcec.0.x-axis.srv-fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.x-axis.srv-halt
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-limit-active
    37  bit   OUT          TRUE  lcec.0.x-axis.srv-on-disabled
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-oper-enabled
    37  u32   OUT    0x00000008  lcec.0.x-axis.srv-operation-mode
    37  float IN              0  lcec.0.x-axis.srv-pos-cmd
    37  bit   IN          FALSE  lcec.0.x-axis.srv-quick-stop
    37  bit   OUT          TRUE  lcec.0.x-axis.srv-quick-stoped
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-ready
    37  bit   OUT          TRUE  lcec.0.x-axis.srv-remote
    37  bit   IN          FALSE  lcec.0.x-axis.srv-switch-on
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-switched-on
    37  float OUT             0  lcec.0.x-axis.srv-torque-rel
    37  float OUT             0  lcec.0.x-axis.srv-vel-fb
    37  float OUT             0  lcec.0.x-axis.srv-vel-fb-rpm
    37  float OUT             0  lcec.0.x-axis.srv-vel-fb-rpm-abs
    37  float OUT             0  lcec.0.x-axis.srv-vel-rpm
    37  bit   OUT          TRUE  lcec.0.x-axis.srv-volt-enabled
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-warning
    37  bit   OUT         FALSE  lcec.0.x-axis.srv-zero-speed
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-1
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-2
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-3
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-4
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-5
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-6
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-7
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-home
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-neg-lim
    37  bit   OUT         FALSE  lcec.0.y1-axis.din-pos-lim
    37  bit   IN          FALSE  lcec.0.y1-axis.dout-d01
    37  bit   IN          FALSE  lcec.0.y1-axis.dout-d02
    37  bit   IN          FALSE  lcec.0.y1-axis.dout-d03
    37  bit   IN          FALSE  lcec.0.y1-axis.dout-d04
    37  u32   I/O    0x00000000  lcec.0.y1-axis.enc-ext-hi
    37  u32   I/O    0x00000006  lcec.0.y1-axis.enc-ext-lo
    37  bit   I/O         FALSE  lcec.0.y1-axis.enc-index-ena
    37  bit   OUT         FALSE  lcec.0.y1-axis.enc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.y1-axis.enc-on-home-pos
    37  float OUT             0  lcec.0.y1-axis.enc-pos
    37  float OUT  3.576279e-07  lcec.0.y1-axis.enc-pos-abs
    37  float OUT  3.576279e-07  lcec.0.y1-axis.enc-pos-enc
    37  bit   IN          FALSE  lcec.0.y1-axis.enc-pos-reset
    37  s32   OUT             6  lcec.0.y1-axis.enc-raw
    37  u32   OUT    0x00000000  lcec.0.y1-axis.enc-ref-hi
    37  u32   OUT    0x00000006  lcec.0.y1-axis.enc-ref-lo
    37  u32   I/O    0x00000000  lcec.0.y1-axis.extenc-ext-hi
    37  u32   I/O    0x00000000  lcec.0.y1-axis.extenc-ext-lo
    37  bit   I/O         FALSE  lcec.0.y1-axis.extenc-index-ena
    37  bit   OUT          TRUE  lcec.0.y1-axis.extenc-on-home-neg
    37  bit   OUT          TRUE  lcec.0.y1-axis.extenc-on-home-pos
    37  float OUT             0  lcec.0.y1-axis.extenc-pos
    37  float OUT             0  lcec.0.y1-axis.extenc-pos-abs
    37  float OUT             0  lcec.0.y1-axis.extenc-pos-enc
    37  bit   IN          FALSE  lcec.0.y1-axis.extenc-pos-reset
    37  s32   OUT             0  lcec.0.y1-axis.extenc-raw
    37  u32   OUT    0x00000000  lcec.0.y1-axis.extenc-ref-hi
    37  u32   OUT    0x00000000  lcec.0.y1-axis.extenc-ref-lo
    37  bit   OUT          TRUE  lcec.0.y1-axis.slave-online
    37  bit   OUT          TRUE  lcec.0.y1-axis.slave-oper
    37  bit   OUT         FALSE  lcec.0.y1-axis.slave-state-init
    37  bit   OUT          TRUE  lcec.0.y1-axis.slave-state-op
    37  bit   OUT         FALSE  lcec.0.y1-axis.slave-state-preop
    37  bit   OUT         FALSE  lcec.0.y1-axis.slave-state-safeop
    37  bit   OUT          TRUE  lcec.0.y1-axis.srv-at-speed
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-enable
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-enable-volt
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-fault ==> SRV-fault-y1
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-fault-reset <== machine-is-on
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-halt
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-limit-active
    37  bit   OUT          TRUE  lcec.0.y1-axis.srv-on-disabled
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-oper-enabled
    37  u32   OUT    0x00000008  lcec.0.y1-axis.srv-operation-mode
    37  float IN              0  lcec.0.y1-axis.srv-pos-cmd
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-quick-stop
    37  bit   OUT          TRUE  lcec.0.y1-axis.srv-quick-stoped
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-ready
    37  bit   OUT          TRUE  lcec.0.y1-axis.srv-remote
    37  bit   IN          FALSE  lcec.0.y1-axis.srv-switch-on
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-switched-on
    37  float OUT             0  lcec.0.y1-axis.srv-torque-rel
    37  float OUT             0  lcec.0.y1-axis.srv-vel-fb
    37  float OUT             0  lcec.0.y1-axis.srv-vel-fb-rpm
    37  float OUT             0  lcec.0.y1-axis.srv-vel-fb-rpm-abs
    37  float OUT             0  lcec.0.y1-axis.srv-vel-rpm
    37  bit   OUT          TRUE  lcec.0.y1-axis.srv-volt-enabled
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-warning
    37  bit   OUT         FALSE  lcec.0.y1-axis.srv-zero-speed
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-1
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-2
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-3
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-4
    37  bit   OUT         FALSE  lcec.0.y2-axis.din-5
